C,0.169,0.167,0.076,0.076,0.077,0.077,0.077,0.077,0.077,0.076,0.076,0.075,977 [Test]
,0.094,0.093,0.078,0.077,0.078,0.078,0.078,0.078,0.078,0.078,0.076,0.076,900 [Ref]
,0.413,0.411,-0.008,-0.007,-0.007,-0.006,-0.001,-0.005,-0.006,-0.01,-0.002,-0.006,Pathlength
,2.303,2.182,0.083,0.08,0.08,0.08,0.08,0.079,0.079,0.08,0.081,0.08,670
,5.572,5.314,-9.96,-11.022,-11.008,-14.31,-71.55,-15.82,-14.274,-8.03,-36.36,-14.382,Corrected [670]
D,0.165,0.165,0.158,0.16,0.159,0.159,0.159,0.169,0.167,0.168,0.166,0.167,977 [Test]
,0.088,0.089,0.086,0.087,0.086,0.086,0.086,0.085,0.086,0.086,0.085,0.084,900 [Ref]
,0.427,0.424,0.394,0.407,0.406,0.404,0.407,0.466,0.454,0.454,0.448,0.459,Pathlength
,1.555,1.613,0.123,0.124,0.123,0.127,0.125,0.12,0.125,0.119,0.121,0.126,670
,3.64,3.806,0.312,0.306,0.303,0.314,0.307,0.258,0.275,0.263,0.269,0.274,Corrected [670]
E,0.164,0.165,0.161,0.161,0.161,0.162,0.164,0.167,0.075,0.077,0.076,0.075,977 [Test]
,0.086,0.087,0.086,0.085,0.084,0.086,0.085,0.084,0.075,0.076,0.078,0.077,900 [Ref]
,0.434,0.431,0.421,0.426,0.429,0.422,0.441,0.463,-0.003,0.001,-0.009,-0.009,Pathlength
,1.06,1.008,0.126,0.127,0.126,0.127,0.122,0.121,0.08,0.078,0.079,0.081,670
,2.444,2.341,0.3,0.299,0.293,0.3,0.277,0.261,-23.97,140.4,-8.899,-8.598,Corrected [670]
F,0.191,0.173,0.079,0.074,0.075,0.077,0.077,0.076,0.073,0.075,0.076,0.074,977 [Test]
,0.108,0.092,0.078,0.074,0.076,0.077,0.078,0.077,0.074,0.074,0.078,0.075,900 [Ref]
,0.462,0.45,0.002,-0.004,-0.01,-0.005,-0.002,-0.009,-0.006,0.003,-0.007,-0.007,Pathlength
,0.74,0.574,0.086,0.079,0.077,0.08,0.08,0.077,0.077,0.079,0.076,0.08,670
,1.602,1.276,38.79,-17.82,-7.75,-15.9,-47.88,-8.719,-13.896,23.79,-10.592,-11.091,Corrected [670]
G,0.201,0.169,0.075,0.071,0.076,0.077,0.077,0.077,0.073,0.073,0.078,0.075,977 [Test]
,0.118,0.086,0.074,0.074,0.077,0.077,0.077,0.077,0.075,0.072,0.079,0.077,900 [Ref]
,0.463,0.462,0.008,-0.017,-0.009,-0.003,-0.001,-0.001,-0.015,0.003,-0.003,-0.009,Pathlength
,0.373,0.362,0.08,0.077,0.078,0.08,0.079,0.079,0.076,0.079,0.077,0.083,670
,0.805,0.784,9.564,-4.632,-8.28,-28.656,-71.19,-71.28,-5.08,28.512,-27.864,-8.809,Corrected [670]
H,0.166,0.17,0.076,0.072,0.077,0.077,0.076,0.077,0.073,0.075,0.078,0.074,977 [Test]
,0.081,0.085,0.076,0.075,0.077,0.076,0.076,0.076,0.076,0.074,0.078,0.076,900 [Ref]
,0.467,0.472,0.001,-0.015,-0.001,0.004,0.003,0.006,-0.016,0.002,-0.002,-0.008,Pathlength
,0.12,0.109,0.079,0.078,0.079,0.079,0.078,0.079,0.077,0.079,0.077,0.08,670
,0.257,0.231,70.83,-5.18,-142.38,20.186,28.08,14.256,-4.924,47.4,-46.32,-9.6,Corrected [670]
