C,0.257,0.246,0.083,0.083,0.084,0.081,0.082,0.084,0.083,0.083,0.083,0.083,977 [Test]
,0.184,0.179,0.084,0.084,0.081,0.082,0.083,0.083,0.082,0.082,0.083,0.083,900 [Ref]
,0.407,0.374,-0.007,-0.005,0.014,-0.002,-0.005,0.006,0.009,0.006,-0.001,-0.003,Pathlength
,0.819,0.867,0.09,0.089,0.091,0.089,0.09,0.094,0.091,0.09,0.089,0.089,562
,2.011,2.316,-13.44,-17.86,6.321,-40.275,-17.94,16.902,9.635,16.272,-160.38,-32.184,Corrected [562]
D,0.347,0.155,0.15,0.15,0.147,0.147,0.147,0.149,0.151,0.15,0.15,0.147,977 [Test]
,0.268,0.097,0.09,0.089,0.087,0.086,0.086,0.089,0.088,0.089,0.089,0.088,900 [Ref]
,0.438,0.327,0.332,0.34,0.334,0.337,0.343,0.336,0.347,0.341,0.338,0.327,Pathlength
,0.595,0.4,0.528,0.525,0.478,0.479,0.475,0.206,0.2,0.221,0.226,0.201,562
,1.357,1.225,1.593,1.544,1.43,1.421,1.385,0.612,0.575,0.647,0.668,0.615,Corrected [562]
E,0.351,0.148,0.107,0.107,0.103,0.101,0.103,0.149,0.084,0.083,0.083,0.081,977 [Test]
,0.272,0.089,0.085,0.084,0.082,0.078,0.083,0.087,0.084,0.084,0.084,0.082,900 [Ref]
,0.439,0.33,0.125,0.126,0.121,0.127,0.115,0.346,-0.003,-0.003,-0.005,-0.007,Pathlength
,0.428,0.231,1.601,1.598,1.553,1.593,1.571,0.086,0.091,0.09,0.091,0.089,562
,0.975,0.698,12.81,12.668,12.825,12.518,13.662,0.248,-32.76,-27.12,-18.16,-13.38,Corrected [562]
F,0.355,0.148,0.083,0.081,0.08,0.08,0.08,0.08,0.083,0.083,0.084,0.079,977 [Test]
,0.281,0.092,0.083,0.082,0.079,0.081,0.081,0.079,0.082,0.085,0.085,0.081,900 [Ref]
,0.408,0.311,-0.003,-0.006,0.008,-0.007,-0.007,0.008,0.003,-0.006,-0.008,-0.01,Pathlength
,0.346,0.155,0.089,0.092,0.089,0.09,0.088,0.09,0.091,0.091,0.092,0.089,562
,0.849,0.498,-32.148,-16.488,10.656,-12.462,-12.254,11.52,27.3,-14.924,-10.992,-8.89,Corrected [562]
G,0.394,0.15,0.081,0.082,0.079,0.081,0.08,0.08,0.081,0.081,0.081,0.082,977 [Test]
,0.322,0.089,0.083,0.08,0.08,0.08,0.081,0.079,0.08,0.083,0.082,0.082,900 [Ref]
,0.401,0.338,-0.007,0.007,-0.009,0.004,-0.004,0.004,0.009,-0.011,-0.01,-0.001,Pathlength
,0.354,0.118,0.089,0.09,0.089,0.09,0.09,0.089,0.09,0.09,0.089,0.089,562
,0.885,0.349,-12.351,12.503,-9.99,20.183,-20.25,22.963,10.08,-8.073,-8.9,-80.37,Corrected [562]
H,0.366,0.318,0.152,0.146,0.147,0.145,0.146,0.081,0.079,0.083,0.083,0.081,977 [Test]
,0.285,0.263,0.093,0.086,0.087,0.085,0.085,0.08,0.08,0.084,0.084,0.08,900 [Ref]
,0.454,0.307,0.331,0.334,0.333,0.333,0.338,0.005,-0.003,-0.008,-0.007,0.004,Pathlength
,0.293,0.253,1.979,1.971,1.927,1.974,2.037,0.089,0.089,0.089,0.089,0.088,562
,0.646,0.825,5.977,5.902,5.789,5.933,6.022,17.82,-32.076,-10.728,-12.268,19.912,Corrected [562]
